distances_dijkstra,distances_euclidean
3501.541735173405,3014.44586913523
3253.5133778619847,2271.6345689613217
4427.570786552888,2952.8749482660296
7591.803386497331,5730.818128842779
2690.681079551212,2222.4012520723363
5473.85924953911,3512.370908220974
3086.7820765373112,2215.5879993735653
1163.80754236748,870.4719314752106
2283.1218173371567,1733.981679131987
6009.889691478304,4612.85208036847
5587.549319130299,4978.198524792512
2657.3834704536334,2397.5379905996997
6172.376551075368,4787.465331413036
4215.549535694624,3295.011753433536
531.7762120845706,424.68857917181583
1449.5216316905064,1113.221160303982
6123.9305131533065,4076.4090228626123
1974.5295410865792,1865.5395054176836
5357.523025534562,4885.533631567058
5834.760601043162,3573.0125013345737
2643.972747427374,2161.159741599021
8528.552548940595,6304.47232798406
2671.833798449981,1740.669526588742
1657.9772790369018,1599.63440173401
1706.6509550216724,1428.771863437124
4734.1454587869675,2758.283989500768
3956.724984121865,3517.5839243079486
4290.17827006455,3538.4310210682725
2176.3340797650067,1752.5909294249955
2788.0761557239575,2124.7655388764074
2263.178635072126,1813.701643178679
3404.123880813661,2703.2793958993257
3732.7994393654476,2102.183257596464
859.7887152497751,642.8704538163447
1472.6107557206824,1173.528280241031
6058.220728711956,3456.3379354001486
4819.73388038232,3972.5968020453834
2443.786608825258,1964.2126703805634
2905.964752409633,2219.8667244301105
3675.3457421101925,2949.687353122838
3840.0442496590526,3004.420925043304
884.7208882380598,687.2290195880341
5169.544580052869,3815.5781902426397
8384.82948952239,6504.4531010243845
7873.7170409699875,6420.085387400969
1532.7128620004476,1041.442730130527
3580.026180908977,2911.510156982068
6237.813374546961,4388.854613789206
2462.7672741780166,1673.631291717368
3506.2608899458187,2855.564485074496
8770.785564363505,4357.682246226198
8030.858089403365,6129.497457393434
4748.162512375543,3689.5348688906715
5872.284240501751,4501.99955279727
2686.941774760539,2015.7053787482612
8152.132460307306,6529.310884131743
7148.098517042622,5442.72194960562
3121.445793786566,2375.536643953663
3118.311906535421,2023.9388200108706
9290.872288493983,7398.64543308599
4085.2085466157127,3234.5889479403418
5453.561171924749,4141.733203423052
6425.149855171124,5271.154948504975
6367.342616825741,5533.936398195223
5078.184681781373,3240.8052342955143
4582.619434277669,3442.3882423463556
7471.335006008487,5706.515997171564
4956.350655319201,3707.2330743679076
3009.68195463498,2084.348103638948
7020.432005997605,5336.879340423402
4677.870671381816,3417.316942007493
7946.461057377088,5664.519397512453
4404.214562071331,3812.0292104601976
6772.951740173444,5313.236319293677
6898.216543058941,5545.154058734454
6265.923502168853,4536.264466013757
5260.449304871223,3885.557944980176
3303.5852037236414,2089.6067295259923
3164.5940922030118,2587.4808293687606
10045.642116685958,8008.77605464007
7140.148052208074,5411.5076342579905
3701.284119942028,2931.3811339681665
7091.779658200596,6062.047766332553
3462.1821276493497,2675.1789096821235
4235.591102198543,2784.2324906635245
3685.779906121782,2758.8044428928356
2465.110654083472,1806.747330036589
9815.615823090224,7897.212917227718
3293.1862118980807,2942.2042125123494
6585.325046562716,5239.144256544046
5683.256949665302,4112.533428657354
5801.715299053055,4664.10068054418
2551.4254864917307,1805.0480637526662
5165.285763458644,4039.576220609253
1723.847076592521,1075.3110057736583
8414.817781677528,6525.849063281971
8748.271067620213,6573.426726972028
6294.533741625498,4832.040389943001
6858.371544690634,5175.6415935145205
5438.7391245940535,3478.3222190190745
6583.265306445203,5203.618982725131
3272.5087523239104,2162.7855667259014
4981.650625644731,3672.418224101403
3323.5529091733706,2418.5003457432654
3147.1846207000085,2752.0207860990836
8609.590762598353,6921.219558256568
2929.0126618351446,2230.387853890049
6804.901400732145,4458.989173562595
2441.606569088242,2377.1263717080683
7888.753556091034,6056.396669030418
4966.991548860292,3772.0122373301856
3748.475412004842,2882.606910905685
3174.337007331009,2647.220828965915
7219.880604887154,4457.509316107765
6915.292528121111,5339.4089876459275
1967.313951084365,754.6133277101707
6235.276480483854,4038.970083790407
6567.848594695584,4714.860992663362
5452.805991296803,2967.6270699530783
4712.87851633667,2723.9523659329543
1608.6227149625377,1319.9050694801203
852.1068785655397,686.4679829636651
2789.115318215487,2395.7298212256123
3452.752426668329,2782.4932758840428
2442.162097191254,1725.5162224121552
1919.6741410224108,1457.9667876323024
5042.816808022552,3473.284315069809
4719.740998382058,3875.9926761271495
2103.115120393616,1154.0960857197208
413.8157988178821,340.2922982005669
2526.1556832722545,1989.4547602012376
3413.9003647327313,2537.082817076031
2813.188576673611,2174.860754904011
1735.9914715213868,1377.5084011000558
2029.0094885438969,1918.3403064258014
213.19392473366776,164.0126800667577
2941.3432442608582,2197.329097026823
3702.4524329309065,2488.069929776431
4064.0584249418907,2730.423678036102
4628.4814843103895,2278.312866593106
8215.240484215574,6184.706118093298
1987.0330510318377,1524.9442217835854
6284.404296619016,3510.7217576048474
3039.5856206739536,2229.4047984345743
1196.601269374295,176.7345895158604
3229.4350867046146,2447.9798652376944
6633.326789196546,5130.301820251697
4693.704906058691,4225.94067889967
1763.5390573820266,1644.1550470743389
6795.813648793612,5265.989796138751
3656.4646540145445,2921.9789636450323
1990.647799533701,1144.4667399516459
2260.0666787704117,1724.423964686023
6747.367610871549,4497.205663864573
2716.8040551430577,2420.8195539646367
4463.678612462954,4131.934151580881
6035.671298800663,3900.5362266960815
2026.8633744106296,1519.6157001537247
9151.989646658836,6798.510774774926
1876.521038539455,1374.1056406394916
2631.71503735594,2203.39830588473
1907.561652779174,978.0701982311515
5544.6905058668735,3511.5700864640166
3062.880571050258,2763.8096796857853
3396.333856992944,2785.835367524535
1725.9982989482598,1124.587731115546
1540.5657148752343,1372.9522080490938
2941.737278152984,2205.5018343147917
3453.1884256197545,2547.358912644153
4543.344486445353,2796.8897118710192
208.04004533985682,163.2397365894604
2399.356013917485,1873.8200924765829
6259.131426469458,3813.234894727218
4063.4045357177993,3439.571352130483
3546.1855540682564,2394.742490157948
3087.4956851572256,2276.369863056916
4542.345557917458,3348.6657327109237
3317.2267994231024,2387.8875227155645
411.6096928724166,333.3752797191443
1030.7786602051458,735.9408679642133
10435.165514356675,6932.56518005699
9753.85476511833,8217.459550464042
3769.6903054207796,2745.23291882911
9450.561389953375,6234.051283946069
9406.410831692805,7573.612557766519
7329.788814097682,5281.48402610133
5032.092523902489,3190.5970844329036
4068.6267656180103,2900.710997312765
2971.5260341090498,2293.4761689332513
6108.666853689444,5278.2804561366565
765.1265782254058,558.7600045420304
1227.8236803253867,1170.4546942673364
5237.576256386086,4276.853114287234
8258.101717492074,5520.301585503649
1192.6684255687207,1018.1042057348097
5571.354263940419,3964.532471404023
3420.272509424048,2653.7970539047437
2188.741914651893,1351.9957097525505
2335.706506602625,1542.3034659805728
5310.417142621683,3731.8584619047033
4444.5604957293235,3152.976356491279
2363.550563401304,1868.2911493292488
3647.658879992453,2927.6294016809234
6156.628153730378,4534.407639971683
6480.064789922435,3932.9527641863806
7279.343334411411,4033.4098085248434
4552.876316482651,3097.4948382664284
11053.802721212794,9048.640591982503
1888.0586617493027,1464.8070684639135
3706.4230928836914,2946.3225095071907
3572.0570135373514,2564.2922981242295
4222.577408957763,2905.767887553303
6444.719996174136,4670.030553700001
9471.889026193765,8012.455819078259
5032.585156420205,2652.9900508020055
2515.255529545428,2062.7456703319876
9634.37588579083,8141.185923425469
1512.9208595428772,1224.44654123804
5352.934460163191,3901.0045237871473
5467.394942831734,3834.0431018937215
9585.929847868765,7354.425948469104
6034.706170506732,5295.915039492483
4802.558862824469,2711.7306623517484
7912.654121601538,6711.112429146751
1476.348810906013,1369.8417651563757
11990.551883656055,9675.234981143776
2581.929634466719,1859.2320962264828
5949.617152719614,5059.500934433124
4519.24284760931,3369.5188941692063
8759.975415336396,5931.107910077039
3530.8832542519763,2059.790309119609
3303.236033180413,1875.338915410469
2032.161369157844,1758.2112762371603
2528.4144982654366,1969.3293304138997
5028.1868760367615,3564.5155338468203
3810.099718525737,2058.75350443428
7758.629395914875,4872.006386270609
3892.1830557040666,3045.8455206316153
5634.657663224726,4165.866708326971
8136.114249270332,6644.164922925156
913.5514443923281,678.1961479170609
6864.08766943193,5272.089113771535
4238.254648783653,2693.440097382758
8148.267757559016,6206.9744305205095
614.2738301734377,504.8871863971995
3480.8638967835273,2798.145826562118
9924.053065804274,6949.67417452686
9157.623742725054,7894.654158858181
3173.4592830275046,2330.661609137599
8939.448941400973,6341.826146129731
8810.179809299529,7215.721874891616
6733.557791704404,4726.683408511173
3208.43192496634,2472.9619059684314
3543.026292882875,3000.489381257646
2397.3876294352167,1983.2222319748364
5534.528449015609,5005.6167308685945
278.4154193373194,208.94730712506745
1272.207684172127,993.717721255993
4663.437851712251,4099.463549942006
7746.989268939674,5659.302006154394
2120.223583818035,1597.0082975909431
4975.123241547142,3621.9452365709135
2846.1341047502156,2360.989793991214
2233.125918498633,1666.3087878867343
3115.960297794163,2060.242925471038
5542.581185481943,3924.633731443835
3843.311354941474,3239.4848854475326
1767.3195410080277,1226.434569754811
3073.52047531862,2730.196182787585
5645.515705177976,4560.308603388691
4524.9003626666345,3281.4793410221446
6768.2308858590095,4304.511531967808
3956.645294089374,2417.0674005826395
10457.571698819518,8690.931731414352
1308.3066940540486,1122.4547659065
5874.653069228394,3529.9899660001147
3917.422934803601,2922.191520953479
3573.7347215357827,2626.2771666341832
5933.607547621736,4735.296107254325
8875.658003800489,7711.5123806773045
3563.522674846392,2094.9983387282987
1919.0245071521524,1474.5528916689284
9038.144863397554,7810.3402577689185
3334.537885841753,1869.947157850276
4327.241756548496,3754.7445283235584
4964.239139687532,3894.3709681374535
8989.698825475489,6995.902258932214
5460.567765832898,5054.527336022796
3333.4963812506553,2114.5005730208504
7316.423099208261,6312.460541541674
1430.8533264983716,1188.6189261949455
11394.320861262779,9342.77256540889
2539.4169715823746,1964.620094081848
5375.47874804578,4849.292671138638
3923.0118252160337,2935.294095668518
8248.862966783994,5958.519700243059
2171.2449524545214,1324.1477261809036
1834.1735516065983,1141.8686098772569
1758.190520536816,1590.6645565532933
1932.8353865824984,1476.5288006454298
4499.834440861289,3791.8248043536614
3852.214094256669,2540.6728336231454
7247.516947362475,4986.0853844529765
3318.0446510302336,2805.4095365000276
5123.096486005261,4191.959603538902
7539.883226877056,6263.016151102652
1942.4768825562267,1378.556523252654
6289.9492647580955,4968.277095610473
3965.3329992868744,3049.591573382162
7552.03673516574,5859.580711444257
678.9141704361488,597.8514382799367
2906.7254921096937,2648.409822690897
4972.757356953848,3707.3663793973906
8093.422880230489,5108.766362603748
2272.3069214062148,1046.5155676555707
4898.99206599069,3787.4625168735192
11470.396879070833,5366.67205190502
10730.469404110692,6951.421373433637
6798.498537209831,4036.015507541507
7916.968128615481,5130.662411569532
4680.807260670761,2993.409895900619
10202.468485141595,7034.036453863022
9190.477896468708,5956.578745516329
4954.420555842915,3109.404392232533
2927.8515537636194,1705.5337141880566
11341.208313328269,7752.846646480915
5926.705679480564,4072.918543309874
7503.897196759036,4796.1407473091185
8499.29769998528,5626.865004141938
8417.678641660028,5783.612061955163
4887.724329009572,3359.1074904349725
6632.955459111957,3782.596976640948
9135.548211592073,6375.805142451357
7006.686680153487,4326.437061425069
3479.2689986747537,2399.8484880350934
9720.043320704935,6238.896063523344
4487.410318610015,3362.5254965851327
10646.072372084416,6482.275956704401
5796.945738116203,4546.30177407686
8823.287765007733,5881.375721686559
6707.75619028714,5521.9913847109065
6672.393095155826,4702.71510980544
7310.785329705511,4557.502052044722
3231.4474017215352,2274.1320681772277
4557.325268247883,3384.6404255050757
11734.527106468324,8683.082735399701
8804.361257791661,6096.701093075162
5094.015295986899,3751.5857997733274
9142.115683034883,6321.809227201266
6423.513189190802,3325.733058536001
5268.750511045552,3099.68251640322
5078.511082166654,3718.0024954700166
4183.718974232479,2769.4446417631407
11504.50081287259,8588.711313924321
4766.625344728904,3968.844453456022
8636.109800064069,5761.774051555759
7075.988125710172,4718.096527240964
7844.094678479144,5073.886327699608
4270.033806640738,2702.1560956259677
7925.152540553202,4843.629850368019
1994.9161590944354,1001.9903643889902
10071.70426120227,7218.301187716887
10437.156057402579,7243.207248350912
8344.869766459786,5366.375630603633
8903.055432804362,5829.649963325205
5125.413494890059,3583.8058607660523
8633.601331279488,5384.400485046202
3082.0483995521085,2159.4169702000977
7031.986650479017,4332.8610242771365
3998.0730453246656,2769.4535676343135
4510.810234055432,3779.724089949708
10659.926787432642,7270.5452077916225
4917.673273480889,3219.532779807541
6491.5757710281505,4604.196264710502
4003.076066159242,3417.9362667368923
9939.08958092532,6522.803489539622
7017.327573694581,4346.905030049131
6625.0089425470305,5570.01653368176
7223.690541994439,4570.349636822401
2146.05794699405,781.2816141656218
8367.215766678783,3960.4447087562185
7627.2882917186425,6654.783424768275
7958.892561490556,5851.217130779455
7637.600199740651,5937.3740348432675
4345.4514960724855,2957.218365147242
9436.039162062369,8058.1890004155275
8760.107736471198,7050.485339214558
5555.016297870993,4062.5119356881114
6284.436450274669,4913.465697885477
10929.432997026042,9215.391192759327
4816.506001144829,4273.606411372917
7199.309119992994,5567.7684811413
9186.241304344057,7236.748771527892
9600.18441326179,7668.572316000405
8294.250760210845,5763.235054311384
7795.039462734967,5650.022623897369
7568.626960570685,6854.163480337115
6702.098603387445,5312.3271666090595
5446.147473033735,4576.76913415838
6616.862208312883,5573.381580641232
7893.936749811287,6088.141016362821
7542.8912596923665,6268.753861877417
1021.376650273018,931.4096205130068
8576.689991534653,6798.949545453966
10114.282621488413,8064.217009048832
9478.343530626153,6876.286536084838
6099.05361311417,5312.213142029341
5740.050722122398,4708.891025596313
415.43208870596493,325.32203217718296
10142.934071248157,8931.225940130245
7237.440006770272,6545.301153981818
126.52151293264555,126.52044447590265
10083.159394157825,8142.719198310934
4893.29389953557,4463.741955012339
6089.94500363981,5135.663526109254
2415.7944641721274,975.0088923961079
4581.637398690287,2986.7072948241953
9912.907777652421,8768.393673907745
3163.8236901075393,1767.2553084584285
8511.582605890571,6848.227221859186
1799.4674078110875,1459.6222163899183
8539.443656913183,6587.144059148142
4757.363400237786,3274.8174759260396
5728.543239190011,4993.1975175829375
5012.39898285419,3974.654869168725
8512.109736239727,7508.706330766217
8845.563022182414,7627.078209590949
8043.943938228204,6462.574467742223
7649.838096310385,6438.095559750273
8654.740089160969,5989.907737528024
9814.571574423448,7471.871674489177
6135.271238412732,4910.885295260513
6727.398573712974,5176.535362748661
5576.355615239268,4795.139920394069
2711.063902311604,1731.1037031260453
10679.321343660096,8776.02076250393
4108.695937502817,2945.5273892042105
9297.526206498476,6834.200817166811
2657.2459652919083,2041.8389022210163
9228.314229755792,7717.64083391165
6752.330746701259,5472.5254762217955
7108.818755827188,4756.117147689379
6277.565009121502,4885.20464680786
4200.942991526381,2634.066941655675
3501.700514761409,1970.5137379677308
2936.7115126815424,2007.4186435955469
2689.621622703903,553.2809696299926
3760.89975222898,2730.6798580400637
3451.8747023648243,2503.701034170786
3227.929130451468,1596.8641599152843
2818.4365642569574,2018.3836248843927
5916.359083365887,4213.601872254316
4945.2685373285,3763.313907906038
2152.6048279312486,1310.3936117099827
2251.3305429562456,476.40439005147596
3797.526526323685,2206.124957244474
4565.62411362457,2819.8800595206253
3711.9509999081583,2912.982916296153
2955.5789270703185,2102.8319807513535
1712.1819067405274,1341.893762836469
1754.1200263506978,918.3595647337064
3820.537656324749,2924.634931076278
2463.880287593188,1809.5606467318003
4937.600700285226,3461.6533364581746
2243.6832695081703,1523.7781599254129
7924.956898641491,6360.276773845528
2548.418608343469,1280.56992258164
7157.946571962351,3999.4892780532646
4638.882994961503,2780.0539846093848
811.5559286642685,597.1305249892433
4108.629498768507,3185.0170730635155
6343.043203622463,5395.842398517794
4484.918192633697,3622.947248893703
1380.9949529401147,1035.194825327962
6505.5300632195285,5483.562876003044
5060.97834534881,3097.831079081435
2482.240469093203,1789.1132045938161
3133.6089541137467,2478.6756484367947
6457.084025297466,4665.398874640228
3770.5297867263534,2814.5222135666068
4254.891899037961,3508.39774347337
4783.808299030239,3986.637839168781
2627.165555960728,1424.7430602830473
8861.706061084751,7014.482586517316
3147.891881590885,1717.3569226018633
3685.4407689392356,2660.129084603221
1557.2066913504918,624.8189620687975
6418.2327812102085,4193.254229127149
2854.093857625264,2137.8715614536814
3187.54714356795,2195.812592056306
3095.965361191458,1154.870237589305
1368.082685483229,869.6392106828524
3815.2795534963175,2925.7268566374164
5002.461658183742,2957.496229549577
5416.886761788688,3542.1653996850637
1779.4199966762274,819.280777721612
3298.118437152032,2614.9487336400516
5007.2684266990345,3933.243458861907
5739.365161808772,3378.7406155016533
3756.219846962935,2665.92694783629
4458.065670833827,2850.047003802073
5019.421934987717,3531.420922307831
3244.1497700582468,2242.4144336155086
1804.3521696645118,1043.18739480835
7435.4812488310745,4523.470207774423
10485.792754667531,5533.059166821665
9745.86527970739,6691.38370785433
5813.894412806528,3349.6871140004832
7112.034854126867,4669.6260333559185
3696.203136267459,3174.2526959013567
9217.864360738291,6401.423729301086
8214.27914614067,5353.491221647353
3969.8164314396113,2897.260726378976
1943.2474293603168,744.530818547044
10356.604188924966,6985.027494998392
4938.312221096499,3929.909184786767
6519.293072355734,4376.851820561797
7514.69357558198,4893.888442786944
7433.074517256727,4968.935062155603
3903.120204606269,2533.3443804247886
5648.351334708654,3104.751232657743
8150.944087188772,5926.335467782393
6022.082555750186,3888.9119339503177
2494.664874271452,1844.1001056328337
8735.439196301633,6126.956821847951
3502.8061942067106,2427.979087940531
9661.468247681114,6225.213426821875
6841.670110046438,5452.688558778017
7838.68364060443,5333.6097550045815
5723.152065883836,4557.981251265142
5687.788970752523,3856.3554559129752
6326.181205302208,4168.954159601537
2246.843277318233,1620.0388864831643
6808.258453288476,4245.121706576167
10749.922982065022,8203.036858959254
7819.757133388359,5672.3856607283005
7344.9484810274935,4596.807828107554
8157.511558631582,5505.015846886005
5438.9090647875,2992.4989268744966
4284.14638664225,2451.3802539984267
7615.000265007034,4416.582189147459
3199.1148498291773,2938.0689529565147
10519.896688469285,8129.922365586168
6574.767728461159,4510.092101510054
7643.100301585502,5171.874461939001
8120.712497640407,5688.070783869924
6867.447199484039,4400.47297648579
3285.4296822374354,2762.468122638296
6940.548416149898,4613.879110070499
1010.3120346911329,753.4451432432369
9119.098647056591,6779.896400637792
9452.551932999279,6777.700304652551
7360.714370723547,4798.891028938975
7950.4498186586825,5375.801243280132
4140.809370486756,2737.1885252233055
7648.997206876186,4531.750332388752
2097.4442751488064,1362.6575227828373
6047.382526075716,3941.760784888986
3013.4689209213643,2190.242243568798
6231.156111716982,4319.93060474225
9675.32266302934,6504.721239878433
3933.069149077587,3411.1538249122955
5506.971646624847,3746.7831454364805
4898.411867824979,3874.8960385890005
8954.485456522018,5864.263282888021
6032.723449291278,3860.4844248919608
8019.771833253257,3179.351222700578
7279.844358293118,5890.478085655373
7611.448628065026,5347.100793357329
7290.156266315123,5282.23535820332
3998.0075626469593,2390.4371164985846
9088.595228636845,7385.722862836489
8412.663803045672,6403.320594558229
5207.5723644454665,3531.50088274555
7700.0333463739025,4753.12809962021
10581.989063600517,8580.921662033197
4465.585988229618,3610.3506175361817
6851.8651865674665,4920.03311542582
8838.797370918528,6655.773564894444
9252.74047983626,7120.633934795791
8203.967602147282,5371.685859648703
7447.595529309441,5164.072465522197
7221.18302714516,6143.56117034396
6354.654669961918,4703.3736476425
6600.62819690938,4220.07504412075
6269.418274887357,4801.123034517957
9429.617302524348,5749.5626753856295
7195.447326266842,5512.503510114627
1678.1086048698146,1476.2854012359062
8229.246058109129,6135.759662528122
11649.963174201474,7628.333810426102
9130.899597200627,6398.175900395653
5751.609679688643,4671.780793130163
6894.531445998043,4391.609157625913
1258.680826777938,808.7761306062513
9795.490137822631,8182.131281009879
6889.996073344747,5837.030796400763
1960.9455122474817,663.4889692324401
9735.715460732295,7575.259805652113
5662.016562154595,3928.5121992695845
7625.62555635287,4708.806401068791
257.83204767342403,219.83424208501543
4234.193465264761,2468.0042188755997
9565.463844226897,8016.026798538963
1225.6876650984977,990.8441586277038
8164.138672465046,6204.4678653761575
2581.2742176011798,2141.198367096548
7740.404130016684,6008.646611868936
4409.91946681226,2776.6261545777575
5381.0993057644855,4292.32213164974
6425.169214139939,3853.2878012343776
8164.6658028142,6773.720838169422
8498.119088756886,6898.191854885414
7696.500004802678,5829.388850589306
7302.394162884859,5747.97045964974
8307.296155735443,5588.327343436032
9467.12764099792,6962.483775200964
7289.751962288377,4643.551516921857
6379.9546402874485,4553.768296145602
6730.836339114912,4390.7249266265935
1071.2561566633815,975.2951096785549
10331.877410234569,8152.809877689038
3761.25200407729,2333.2827163286624
8950.08227307295,6367.771860264343
2309.8020318663816,1367.2971828776106
8880.870296330268,7070.511822593622
6404.8868132757325,4876.602550411628
3625.0885684245777,2842.4763730929267
6496.406024666246,4189.57040426553
6175.113662916342,3180.549624832394
6062.494405569413,2385.7274984480027
7011.973211041724,4927.355024222253
6661.467462063605,4193.700060707102
6123.8867649038,2868.2014042877404
9293.33308220623,5305.100961584335
8505.367046005396,6283.399559032309
4454.199481271682,2007.5904852188019
5736.822583168685,2950.658617765648
7723.754767519749,4830.477989060458
8117.276108458734,5432.158904745739
7088.924998748499,4791.7959874138605
6332.5529259106615,4150.03043208627
5144.561009550038,3512.8807599249417
5239.612066563137,3068.2029546742347
7197.51165516509,4126.55260884928
2225.174162147331,1710.7690066057437
8314.574699125567,5339.927614672705
3540.6915363982976,2550.2031554850823
9667.163722773243,4498.337014756771
6152.624040514006,3848.378140100083
10534.920570802693,6476.363620013048
8015.856993801845,5185.815750261409
4636.567076289862,2821.4986299197917
7485.603497608847,4414.293435153922
8085.250027754215,3927.5761891652865
7283.923159865711,5196.963670521946
4813.374055749625,3252.4033416786883
8247.73688735128,3842.4086495316724
8620.672857333517,5731.528598869722
5787.6906697400445,3045.8697029610153
6510.582952954089,4126.63266971338
8199.290849429213,2991.821364239881
6072.124440066788,2618.734629192881
7053.896866269974,5012.294475597509
6526.015123161988,2199.6862866318993
7049.096069066265,4040.784401980945
10603.912885216505,5224.394271022175
6625.361526617903,4288.8263083621905
5987.0354222796705,2770.6574260415623
3523.161137338485,2054.6215468684572
9795.206780050552,4793.245032512291
5653.098824857278,3923.3850707868405
5986.552110799963,4086.434925138073
6581.457401403898,3788.223865473987
5225.772145289739,3312.6591353079357
7192.253552336663,4912.628395720389
8352.08503759914,5504.964293973965
8793.860760629032,4802.738064201045
5264.912036888667,2867.0974171264547
6675.092435992375,4018.3686040351013
6749.475250830784,2273.773737674749
9216.834806835788,5945.198678328853
5871.233481776036,2152.9311829777885
7835.03966967417,5221.6638059674915
6761.628759119467,2230.5628020467543
6804.248278735146,4796.610092218398
5289.844209876951,3280.7706557081897
5756.478549706111,3896.727915007559
3808.1273562112037,2262.18234856754
5359.058803810018,4229.0192514166665
3486.847344303659,2677.102310106532
4362.6119430657845,2528.0358085769303
5383.959289943667,3848.4538668262917
8553.405607246097,6175.824709180195
6207.670755810208,4039.185320163601
3748.409365318093,2895.5313759381534
3865.401024118575,2417.357302554984
6983.827292559613,3477.290148830775
7377.348633498601,4078.0481843889625
6348.997523788366,4847.932358422797
5592.625450950527,4030.527967216367
2978.368547674497,1416.3084528488637
4499.684591603002,2887.023935106936
6457.584180204956,4878.670494024926
1337.236783979128,1132.424159152412
7574.647224165432,5380.669488182397
1438.4325639217154,469.4489429259758
8927.236247813109,7289.20902569961
3854.927750318815,2211.2847596668203
9794.993095842558,5494.700657740496
7275.929518841713,4454.82545310644
3896.6396013297276,2566.9775540933897
6745.676022648716,5146.244879871405
7345.322552794079,6560.09547560055
3679.602937719969,2356.547699709998
2647.1815938740847,1410.9157321329467
7507.809412391145,6546.532484109297
7880.745382373381,4119.603317917233
5047.76319477991,3699.416276060907
5770.655477993954,4448.319949551983
7459.36337446908,5683.1741645722295
5368.688838307392,4385.20862498189
3449.576644124232,2169.9645847757256
5786.087648201853,4902.789072283908
4187.158725572043,2510.75538153749
9863.98541025637,8003.161582827431
5885.4340516577695,3276.5877693178745
5247.107947319534,4327.265480329359
2783.2336623783494,2107.8859432385752
9055.279305090418,6087.747643551184
2048.7786027115353,1262.1678620658156
2442.1393854436906,1460.4161770955523
4164.19170605009,2569.5479288521296
2928.075855094545,1725.8533973534902
6452.326077376527,4833.266518582736
7612.157562639005,4405.107868273849
8053.933285668898,5509.197496831882
4524.9845619285325,2785.2546838400353
5935.164961032241,4580.468005696958
6009.547775870648,4923.71637320749
6148.938203226081,3850.8538476180415
5131.306006815901,4080.837736077591
7095.1121947140355,4552.67426503039
6021.701284159332,4687.353180457853
4506.551988539954,2839.1449714232062
4549.9167349168165,2991.7293873806702
1910.4420426141132,1635.5015094381024
3834.364771695212,2963.9854325264755
3821.4417122201958,3052.764506225033
2831.8957931382442,2023.3508372721506
2301.9622437669195,1818.1551055449845
4621.434740345229,2658.8782959129003
4976.066987293192,3728.596746451999
3146.7151537630584,2210.2322389418355
2022.4385137804197,1531.0514323989742
2134.8572414933747,1595.9694759854026
2078.745927827,1862.3297274788463
1237.4332295609568,983.3261386029192
344.2571598275073,253.6028510892594
3946.8383337855066,2783.760199150621
1496.1901584555956,1175.8335950185883
2519.9611765835343,1646.6874465786498
4746.05246630035,3798.36503062856
3642.676357264566,1487.1637528083884
5672.081517679833,3486.516260628638
9258.840517585018,6757.484654615188
2636.377612256579,2062.373551195149
5863.0222289416915,2363.4840839588987
1430.2506253216543,1071.569700615427
2336.7944753009238,1495.595649926754
2808.053019027291,1769.3207022969523
7676.92682256599,5591.8378262847555
6545.817228661758,4945.951201380759
3615.6513799850936,2598.426548705014
7839.413682163056,5801.866300410303
2803.1829692018555,2379.6735415236794
1847.9796034460585,1429.1026179343341
1838.684611093088,936.8759012529256
7790.967644240989,5142.6643893903065
3682.837394842999,2881.6927981472195
6315.790935066022,4899.073948598704
7079.271332170105,4690.48316779943
2289.456693056129,1856.3370517653364
10195.58968002828,7290.234406263575
1486.5649485703757,1051.2965913209352
3155.1879040715776,2580.636568865929
2951.1616861486164,2290.5741662153655
5123.3084381895505,3034.0255786076436
4914.992893653324,3614.094364830724
5248.44617959601,3570.141189408708
1979.7284404247032,1525.205141517212
2841.5701543308974,2266.7282854047494
1217.357022102228,937.2419054406878
1828.5220392339552,1620.7727717072407
4121.96241876803,1988.9402915895528
1763.6083239855977,1364.9654232266296
1997.5419574108166,1284.4678731185256
7302.731459838899,4563.280121813503
4320.99407359961,3247.4737008587776
4589.785587437698,3063.455008970533
1476.6513874677223,1070.5559767551638
5585.9455912869,4043.470714329072
3572.5508321866555,2515.002390142045
1197.0130220901212,988.5664019395016
3513.0724099453078,3024.988725470834
2675.8030487725355,2131.2112804407247
1499.1407529698997,1123.5184877324411
2641.9818126419477,2141.5649630658436
5739.904331750879,4068.845400777141
3717.2288306857818,3306.549527796519
2825.4227920131534,1671.9621170092062
438.29107974765753,377.80359107834346
2307.194866541219,1653.6025452402544
3196.1153514097446,2266.613061599664
3715.167098207839,2598.025954300629
2284.9783500218437,1782.0993504154706
1557.9200218186427,1257.3705865047607
1114.78700261698,804.6712138881724
3644.08290470974,2826.429874880512
4424.760104550445,2304.3545208285923
4940.816798584907,3121.638983599643
3330.0703775939933,1862.8941731633493
8937.548155835113,6758.015027178517
1124.4707768989567,865.8055346849185
6981.491820347342,3469.976251422498
3340.1174108346286,2283.4472133081736
1918.9089409938329,643.4184334897325
4106.193460347631,3058.463519909571
7355.634460816084,5743.190819855998
4222.615439333437,3554.726358144582
1292.4495906567722,1009.8687038106802
7518.12132041315,5857.78411503238
3450.3104522417925,2552.080716544756
2305.7857174781934,1829.4483399064688
2957.1542024987375,2276.90145337482
7469.6752824910845,5062.815884424687
3439.1117267625946,3071.367854956993
3992.589145737701,3468.5891451067096
6757.9789704202,4419.497923354196
1249.9139965148368,930.7029498751355
